Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr	behav
reconyx	small	8	C	RH5	C2	223	Kangaroo	FR	18	10	2020	16	42	57	Adult	Unknown	RCNX1420	223_FR_18_10_16	1
reconyx	small	8	C	RH2	C3	223	Kangaroo	RX	18	10	2020	16	43	7	Adult	Unknown	RCNX1328	223_RX_18_10_16	0
reconyx	small	8	C	RH4	C1	224	Kangaroo	FR	18	10	2020	17	4	9	Adult	Female	RCNX1405	224_FR_18_10_17	1
reconyx	small	8	C	RH2	C3	224	Kangaroo	RX	18	10	2020	17	4	16	Adult	Female	RCNX1336	224_RX_18_10_17	0
reconyx	small	8	C	RH4	C1	224	Kangaroo	SS	18	10	2020	17	3	44	Adult	Female	RCNX1399	224_SS_18_10_17	1
reconyx	small	8	C	RH4	C1	225	Kangaroo	FR	18	10	2020	17	3	24	Juvenile	Unknown	RCNX1396	225_FR_18_10_17	1
reconyx	small	8	C	RH2	C3	225	Kangaroo	RX	18	10	2020	17	4	16	Juvenile	Unknown	RCNX1336	225_RX_18_10_17	0
reconyx	small	8	C	RH5	C2	225	Kangaroo	SS	18	10	2020	17	3	7	Juvenile	Unknown	RCNX1426	225_SS_18_10_17	1
reconyx	small	8	C	RH2	C3	226	Whiptail	RX	18	10	2020	17	32	34	Adult	Unknown	RCNX1342	226_RX_18_10_17	0
reconyx	small	8	C	RH2	C3	227	Whiptail	FR	18	10	2020	17	57	42	Juvenile	Unknown	RCNX1351	227_FR_18_10_17	1
reconyx	small	8	C	RH2	C3	228	Kangaroo	FR	18	10	2020	18	0	53	Juvenile	Unknown	RCNX1366	228_FR_18_10_18	1
reconyx	small	8	C	RH2	C3	229	Possum	FR	18	10	2020	22	23	34	Adult	Unknown	RCNX1378	229_FR_18_10_22	1
reconyx	small	8	R	RH3	R1	230	Kangaroo	FR	19	10	2020	6	42	33	Adult	Unknown	RCNX1512	230_FR_19_10_6	1
reconyx	small	8	R	RH3	R1	230	Kangaroo	RX	19	10	2020	6	42	34	Adult	Unknown	RCNX1513	230_RX_19_10_6	0
reconyx	small	8	C	RH2	C3	231	Kangaroo	FR	19	10	2020	13	24	37	Adult	FWPJ	RCNX1663	231_FR_19_10_13	1
reconyx	small	8	R	RH3	R1	231	Kangaroo	RX	19	10	2020	13	23	2	Adult	FWPJ	RCNX1591	231_RX_19_10_13	0
reconyx	small	8	C	RH2	C3	231	Kangaroo	SS	19	10	2020	13	24	40	Adult	FWPJ	RCNX1666	231_SS_19_10_13	1
reconyx	small	8	R	RH3	R1	232	Kangaroo	RX	19	10	2020	12	23	2	Joey	Unknown	RCNX1591	232_RX_19_10_12	0
reconyx	small	8	C	RH2	C3	232	Kangaroo	SS	19	10	2020	13	24	37	Joey	Unknown	RCNX1663	232_SS_19_10_13	1
reconyx	small	8	C	RH2	C3	233	Kangaroo	RX	19	10	2020	14	1	7	Adult	FWPJ	RCNX1693	233_RX_19_10_14	0
reconyx	small	8	C	RH2	C3	234	Kangaroo	RX	19	10	2020	14	1	7	Joey	Unknown	RCNX1693	234_RX_19_10_14	0
reconyx	small	8	C	RH4	C1	235	Kangaroo	CC	19	10	2020	15	26	37	Adult	FWPJ	RCNX1555	235_CC_19_10_15	1
reconyx	small	8	C	RH4	C1	235	Kangaroo	FR	19	10	2020	15	26	13	Adult	FWPJ	RCNX1534	235_FR_19_10_15	1
reconyx	small	8	C	RH4	C1	235	Kangaroo	SS	19	10	2020	15	26	21	Adult	FWPJ	RCNX1543	235_SS_19_10_15	1
reconyx	small	8	C	RH4	C1	236	Kangaroo	CC	19	10	2020	15	26	37	Joey	Unknown	RCNX1555	236_CC_19_10_15	1
reconyx	small	8	C	RH4	C1	236	Kangaroo	SS	19	10	2020	15	26	13	Joey	Unknown	RCNX1534	236_SS_19_10_15	1
reconyx	small	8	C	RH4	C1	237	Kangaroo	CC	19	10	2020	15	35	0	Adult	Unknown	RCNX1597	237_CC_19_10_15	1
reconyx	small	8	C	RH2	C3	237	Kangaroo	FR	19	10	2020	15	35	8	Adult	Unknown	RCNX1723	237_FR_19_10_15	1
reconyx	small	8	C	RH2	C3	238	Kangaroo	FR	19	10	2020	15	35	27	Unknown	Unknown	RCNX1727	238_FR_19_10_15	1
reconyx	small	8	C	RH4	C1	239	Kangaroo	FR	19	10	2020	15	36	31	Adult	Unknown	RCNX1612	239_FR_19_10_15	1
reconyx	small	8	C	RH2	C3	239	Kangaroo	RX	19	10	2020	15	36	40	Adult	Unknown	RCNX1729	239_RX_19_10_15	0
reconyx	small	8	C	RH4	C1	239	Kangaroo	SS	19	10	2020	15	35	0	Adult	Unknown	RCNX1597	239_SS_19_10_15	1
reconyx	small	8	C	RH4	C1	240	Kangaroo	FR	19	10	2020	15	36	35	Juvenile	Unknown	RCNX1617	240_FR_19_10_15	1
reconyx	small	8	C	RH2	C3	240	Kangaroo	RX	19	10	2020	15	36	43	Juvenile	Unknown	RCNX1732	240_RX_19_10_15	0
reconyx	small	8	C	RH5	C2	240	Kangaroo	SS	19	10	2020	15	34	36	Juvenile	Unknown	RCNX1567	240_SS_19_10_15	1
reconyx	small	8	C	RH5	C2	241	Kangaroo	FR	19	10	2020	15	33	57	Adult	Male	RCNX1552	241_FR_19_10_15	1
reconyx	small	8	C	RH2	C3	241	Kangaroo	RX	19	10	2020	15	36	43	Adult	Male	RCNX1732	241_RX_19_10_15	0
reconyx	small	8	C	RH5	C2	241	Kangaroo	SS	19	10	2020	15	34	13	Adult	Male	RCNX1564	241_SS_19_10_15	1
reconyx	small	8	R	RH3	R1	242	Kangaroo	RX	19	10	2020	15	47	55	Adult	Male	RCNX1648	242_RX_19_10_15	0
reconyx	small	8	C	RH4	C1	243	Kangaroo	CC	19	10	2020	15	53	54	Adult	Male	RCNX1636	243_CC_19_10_15	1
reconyx	small	8	C	RH4	C1	243	Kangaroo	FR	19	10	2020	15	52	4	Adult	Male	RCNX1624	243_FR_19_10_15	1
reconyx	small	8	C	RH5	C2	243	Kangaroo	RX	19	10	2020	15	48	39	Adult	Male	RCNX1582	243_RX_19_10_15	0
reconyx	small	8	C	RH4	C1	243	Kangaroo	SS	19	10	2020	15	52	13	Adult	Male	RCNX1633	243_SS_19_10_15	1
reconyx	small	8	C	RH2	C3	244	Kangaroo	FR	19	10	2020	16	2	18	Adult	Unknown	RCNX1765	244_FR_19_10_16	1
reconyx	small	8	R	RH3	R1	244	Kangaroo	RX	19	10	2020	16	0	53	Adult	Unknown	RCNX1654	244_RX_19_10_16	0
reconyx	small	8	C	RH2	C3	245	Kangaroo	FR	19	10	2020	16	1	40	Adult	Unknown	RCNX1762	245_FR_19_10_16	1
reconyx	small	8	C	RH2	C3	246	Kangaroo	FR	19	10	2020	16	42	11	Adult	Unknown	RCNX1804	246_FR_19_10_16	1
reconyx	small	8	C	RH2	C3	246	Kangaroo	RX	19	10	2020	16	41	26	Adult	Unknown	RCNX1798	246_RX_19_10_16	0
reconyx	small	8	C	RH2	C3	246	Kangaroo	SS	19	10	2020	16	41	34	Adult	Unknown	RCNX1801	246_SS_19_10_16	1
reconyx	small	8	C	RH2	C3	247	Whiptail	FR	20	10	2020	3	53	21	Adult	Unknown	RCNX2287	247_FR_20_10_3	1
reconyx	small	8	C	RH2	C3	248	Whiptail	FR	20	10	2020	4	42	55	Adult	Unknown	RCNX2290	248_FR_20_10_4	1
reconyx	small	8	C	RH2	C3	249	Macropod	FR	20	10	2020	4	42	55	Unknown	Unknown	RCNX2290	249_FR_20_10_4	1
reconyx	small	8	C	RH2	C3	250	Kangaroo	FR	20	10	2020	4	44	37	Adult	Unknown	RCNX2317	250_FR_20_10_4	1
reconyx	small	8	C	RH2	C3	251	Kangaroo	FR	20	10	2020	4	45	40	Adult	Unknown	RCNX2326	251_FR_20_10_4	1
reconyx	small	8	C	RH2	C2	252	Macropod	FR	20	10	2020	4	46	9	Adult	Unknown	RCNX2335	252_FR_20_10_4	1
reconyx	small	8	R	RH3	R1	253	Kangaroo	FR	17	10	2020	7	32	8	Juvenile	Unknown	RCNX1219	253_FR_17_10_7	1
reconyx	small	8	R	RH3	R1	253	Kangaroo	RX	17	10	2020	7	33	52	Juvenile	Unknown	RCNX1225	253_RX_17_10_7	0
reconyx	small	8	C	RH2	C3	254	Kangaroo	FR	20	10	2020	4	48	19	Adult	Unknown	RCNX2353	254_FR_20_10_4	1
reconyx	small	8	C	RH2	C3	254	Kangaroo	RX	20	10	2020	4	54	2	Adult	Unknown	RCNX2428	254_RX_20_10_4	0
reconyx	small	8	C	RH2	C3	255	Kangaroo	FR	20	10	2020	4	50	42	Adult	Unknown	RCNX2386	255_FR_20_10_4	1
reconyx	small	8	C	RH2	C3	255	Kangaroo	RX	20	10	2020	4	54	27	Adult	Unknown	RCNX2434	255_RX_20_10_4	0
reconyx	small	8	C	RH2	C3	256	Kangaroo	FR	20	10	2020	5	3	14	Adult	Unknown	RCNX2437	256_FR_20_10_5	1
reconyx	small	8	C	RH2	C3	257	Kangaroo	FR	20	10	2020	5	8	4	Adult	Unknown	RCNX2440	257_FR_20_10_5	1
reconyx	small	8	C	RH2	C3	257	Kangaroo	RX	20	10	2020	5	8	7	Adult	Unknown	RCNX2443	257_RX_20_10_5	0
reconyx	small	8	C	RH2	C3	258	Kangaroo	SS	20	10	2020	5	33	43	Adult	Unknown	RCNX2449	258_SS_20_10_5	1
reconyx	small	8	C	RH5	C2	259	Kangaroo	FR	20	10	2020	15	2	22	Adult	FWPJ	RCNX1729	259_FR_20_10_15	1
reconyx	small	8	C	RH2	C3	259	Kangaroo	RX	20	10	2020	15	4	38	Adult	FWPJ	RCNX2710	259_RX_20_10_15	0
reconyx	small	8	C	RH5	C2	260	Kangaroo	SS	20	10	2020	15	2	22	Joey	Unknown	RCNX1729	260_SS_20_10_15	1
reconyx	small	8	C	RH2	C3	261	Kangaroo	RX	20	10	2020	15	9	11	Adult	Unknown	RCNX2713	261_RX_20_10_15	0
reconyx	small	8	C	RH2	C3	262	Kangaroo	FR	20	10	2020	15	37	32	Juvenile	Unknown	RCNX2716	262_FR_20_10_15	1
reconyx	small	8	C	RH2	C3	262	Kangaroo	SS	20	10	2020	15	37	36	Juvenile	Unknown	RCNX2719	262_SS_20_10_15	1
reconyx	small	8	C	RH2	C3	263	Kangaroo	FR	20	10	2020	15	44	12	Adult	Unknown	RCNX2734	263_FR_20_10_15	1
reconyx	small	8	C	RH2	C3	264	Kangaroo	FR	20	10	2020	15	44	33	Adult	Male	RCNX2749	264_FR_20_10_15	1
reconyx	small	8	C	RH2	C3	264	Kangaroo	RX	20	10	2020	15	44	18	Adult	Male	RCNX2741	264_RX_20_10_15	0
reconyx	small	8	C	RH2	C3	264	Kangaroo	SS	20	10	2020	15	44	26	Adult	Male	RCNX2746	264_SS_20_10_15	1
reconyx	small	8	C	RH2	C3	265	Kangaroo	RX	20	10	2020	15	44	18	Adult	Male	RCNX2741	265_RX_20_10_15	0
reconyx	small	8	C	RH5	C2	266	Kangaroo	RX	20	10	2020	16	10	12	Adult	Unknown	RCNX1783	266_RX_20_10_16	0
reconyx	small	8	C	RH2	C3	267	Whiptail	FR	20	10	2020	18	17	1	Adult	Unknown	RCNX2791	267_FR_20_10_18	1
reconyx	small	8	C	RH2	C3	268	Whiptail	FR	21	10	2020	4	46	55	Adult	Unknown	RCNX2806	268_FR_21_10_4	1
reconyx	small	8	R	RH3	R1	268	Whiptail	SS	21	10	2020	4	59	28	Adult	Unknown	RCNX1840	268_SS_21_10_4	1
reconyx	small	8	C	RH2	C3	269	Whiptail	FR	21	10	2020	5	1	10	Adult	Unknown	RCNX2818	269_FR_21_10_5	1
reconyx	small	8	R	RH7	R2	270	Whiptail	FR	21	10	2020	5	6	25	Adult	Unknown	RCNX3697	270_FR_21_10_5	1
reconyx	small	8	R	RH7	R2	270	Whiptail	RX	21	10	2020	5	24	12	Adult	Unknown	RCNX3703	270_RX_21_10_5	0
reconyx	small	8	C	RH2	C3	271	Kangaroo	FR	21	10	2020	5	8	3	Adult	Unknown	RCNX2846	271_FR_21_10_5	1
reconyx	small	8	C	RH2	C3	271	Kangaroo	RX	21	10	2020	5	8	24	Adult	Unknown	RCNX2848	271_RX_21_10_5	0
reconyx	small	8	C	RH2	C3	272	Kangaroo	FR	21	10	2020	6	25	26	Adult	Unknown	RCNX2887	272_FR_21_10_6	1
reconyx	small	8	C	RH2	C3	273	Whiptail	FR	21	10	2020	6	26	50	Adult	Unknown	RCNX2890	273_FR_21_10_6	1
reconyx	small	8	C	RH2	C3	273	Whiptail	RX	21	10	2020	6	27	24	Adult	Unknown	RCNX2896	273_RX_21_10_6	0
reconyx	small	8	C	RH2	C3	274	Kangaroo	FR	21	10	2020	6	27	8	Adult	Unknown	RCNX2893	274_FR_21_10_6	1
reconyx	small	8	C	RH2	C3	275	Kangaroo	FR	21	10	2020	6	46	37	Adult	Female	RCNX2917	275_FR_21_10_6	1
reconyx	small	8	R	RH3	R1	275	Kangaroo	RX	21	10	2020	6	45	55	Adult	Female	RCNX1894	275_RX_21_10_6	0
reconyx	small	8	C	RH2	C3	276	Kangaroo	FR	21	10	2020	6	46	37	Juvenile	Unknown	RCNX2917	276_FR_21_10_6	1
reconyx	small	8	R	RH3	R1	276	Kangaroo	RX	21	10	2020	6	45	55	Juvenile	Unknown	RCNX1894	276_RX_21_10_6	0
reconyx	small	8	C	RH2	C3	277	Kangaroo	FR	21	10	2020	13	22	35	Adult	Unknown	RCNX3130	277_FR_21_10_13	1
reconyx	small	8	C	RH2	C3	277	Kangaroo	SS	21	10	2020	13	22	14	Adult	Unknown	RCNX3127	277_SS_21_10_13	1
reconyx	small	8	C	RH2	C3	278	Macropod	FR	21	10	2020	13	22	46	Unknown	Unknown	RCNX3133	278_FR_21_10_13	1
reconyx	small	8	C	RH2	C3	279	Whiptail	FR	21	10	2020	16	51	18	Adult	Unknown	RCNX5512	279_FR_21_10_16	1
reconyx	small	8	C	RH2	C3	280	Whiptail	FR	21	10	2020	16	51	18	Adult	FWPJ	RCNX5512	280_FR_21_10_16	1
reconyx	small	8	C	RH2	C3	281	Whiptail	SS	21	10	2020	16	51	18	Joey	Unknown	RCNX5512	281_SS_21_10_16	1
reconyx	small	8	C	RH2	C3	282	Whiptail	CC	22	10	2020	18	1	1	Adult	Unknown	RCNX5989	282_CC_22_10_18	1
reconyx	small	8	C	RH2	C3	282	Whiptail	FR	22	10	2020	17	55	27	Adult	Unknown	RCNX5941	282_FR_22_10_17	1
reconyx	small	8	C	RH2	C3	282	Whiptail	SS	22	10	2020	17	57	12	Adult	Unknown	RCNX5947	282_SS_22_10_17	1
reconyx	small	8	C	RH2	C3	283	Whiptail	SS	23	10	2020	5	38	35	Adult	Unknown	RCNX6583	283_SS_23_10_5	1
reconyx	small	8	C	RH2	C3	284	Kangaroo	FR	23	10	2020	8	32	31	Unknown	Unknown	RCNX6604	284_FR_23_10_8	1
reconyx	small	8	C	RH2	C3	285	Kangaroo	RX	23	10	2020	8	32	32	Juvenile	Unknown	RCNX6605	285_RX_23_10_8	0
reconyx	small	8	C	RH2	C3	286	Kangaroo	FR	23	10	2020	8	46	27	Unknown	Unknown	RCNX6619	286_FR_23_10_8	1
reconyx	small	8	C	RH2	C3	287	Kangaroo	RX	23	10	2020	8	46	27	Juvenile	Unknown	RCNX6619	287_RX_23_10_8	0
reconyx	small	8	R	Rh3	R1	288	Kangaroo	FR	17	10	2020	7	32	14	Adult	Male	RCNX1222	288_FR_17_10_7	1
reconyx	small	8	C	RH2	C3	289	Kangaroo	FR	23	10	2020	9	14	19	Unknown	Unknown	RCNX6760	289_FR_23_10_9	1
reconyx	small	8	C	RH2	C3	290	Whiptail	FR	23	10	2020	13	46	9	Adult	Male	RCNX7591	290_FR_23_10_13	1
reconyx	small	8	R	RH3	R1	290	Whiptail	RX	23	10	2020	13	44	43	Adult	Male	RCNX2146	290_RX_23_10_13	0
reconyx	small	8	C	RH2	C3	291	Kangaroo	FR	23	10	2020	14	36	3	Adult	Unknown	RCNX7798	291_FR_23_10_14	1
reconyx	small	8	C	RH2	C3	291	Kangaroo	SS	23	10	2020	14	36	37	Adult	Unknown	RCNX7804	291_SS_23_10_14	1
reconyx	small	8	C	RH2	C3	292	Kangaroo	FR	23	10	2020	14	36	37	Adult	FWPJ	RCNX7804	292_FR_23_10_14	1
reconyx	small	8	C	RH2	C3	292	Kangaroo	RX	23	10	2020	14	36	35	Adult	FWPJ	RCNX7801	292_RX_23_10_14	0
reconyx	small	8	C	RH2	C3	292	Kangaroo	SS	23	10	2020	14	36	3	Adult	FWPJ	RCNX7798	292_SS_23_10_14	1
reconyx	small	8	C	RH2	C3	293	Kangaroo	RX	23	10	2020	14	36	35	Joey	Unknown	RCNX7801	293_RX_23_10_14	0
reconyx	small	8	C	RH2	C3	293	Kangaroo	SS	23	10	2020	14	36	3	Joey	Unknown	RCNX7798	293_SS_23_10_14	1
reconyx	small	8	C	RH2	C3	294	Kangaroo	FR	23	10	2020	14	41	40	Adult	FWPJ	RCNX7951	294_FR_23_10_14	1
reconyx	small	8	R	RH3	R1	294	Kangaroo	RX	23	10	2020	14	40	57	Adult	FWPJ	RCNX2190	294_RX_23_10_14	0
reconyx	small	8	C	RH2	C3	294	Kangaroo	SS	23	10	2020	14	41	44	Adult	FWPJ	RCNX7954	294_SS_23_10_14	1
reconyx	small	8	R	RH3	R1	295	Kangaroo	RX	23	10	2020	14	40	57	Joey	Unknown	RCNX2190	295_RX_23_10_14	0
reconyx	small	8	C	RH2	C3	295	Kangaroo	SS	23	10	2020	14	41	40	Joey	Unknown	RCNX7951	295_SS_23_10_14	1
reconyx	small	8	C	RH2	C3	296	Kangaroo	FR	23	10	2020	14	58	5	Unknown	Unknown	RCNX8044	296_FR_23_10_14	1
reconyx	small	8	C	RH2	C3	297	Kangaroo	FR	23	10	2020	15	0	40	Unknown	Unknown	RCNX8065	297_FR_23_10_15	1
reconyx	small	8	C	RH2	C3	298	Kangaroo	CC	23	10	2020	15	1	50	Juvenile	Unknown	RCNX8068	298_CC_23_10_15	1
reconyx	small	8	C	RH2	C3	298	Kangaroo	FR	23	10	2020	15	2	17	Juvenile	Unknown	RCNX8071	298_FR_23_10_15	1
reconyx	small	8	C	RH2	C3	299	Kangaroo	FR	23	10	2020	15	5	22	Adult	Female	RCNX8077	299_FR_23_10_15	1
reconyx	small	8	C	RH2	C3	300	Kangaroo	FR	23	10	2020	15	6	11	Adult	Unknown	RCNX8083	300_FR_23_10_15	1
reconyx	small	8	C	RH2	C3	301	Kangaroo	FR	23	10	2020	15	6	26	Adult	Unknown	RCNX8086	301_FR_23_10_15	1
reconyx	small	8	C	RH2	C3	302	Kangaroo	FR	23	10	2020	16	30	31	Juvenile	Unknown	RCNX9493	302_FR_23_10_16	1
reconyx	small	8	C	RH2	C3	303	Kangaroo	FR	24	10	2020	7	7	51	Adult	Male	RCNX1117	303_FR_24_10_7	1
reconyx	small	8	R	RH3	R1	303	Kangaroo	RX	24	10	2020	7	7	9	Adult	Male	RCNX2239	303_RX_24_10_7	0
reconyx	small	8	C	RH5	C2	303	Kangaroo	SS	24	10	2020	7	9	34	Adult	Male	RCNX2332	303_SS_24_10_7	1
reconyx	small	8	R	RH3	R1	304	Kangaroo	FR	24	10	2020	7	9	12	Juvenile	Unknown	RCNX2251	304_FR_24_10_7	1
reconyx	small	8	R	RH3	R1	304	Kangaroo	RX	24	10	2020	7	7	11	Juvenile	Unknown	RCNX2242	304_RX_24_10_7	0
reconyx	small	8	C	RH5	C2	304	Kangaroo	SS	24	10	2020	7	8	37	Juvenile	Unknown	RCNX2323	304_SS_24_10_7	1
reconyx	small	8	C	RH5	C2	305	Kangaroo	FR	24	10	2020	18	42	10	Adult	Male	RCNX2374	305_FR_24_10_18	1
reconyx	small	8	R	RH3	R1	305	Kangaroo	RX	24	10	2020	18	40	43	Adult	Male	RCNX2296	305_RX_24_10_18	0
reconyx	small	8	C	RH2	C3	306	Kangaroo	FR	25	10	2020	5	51	2	Adult	Female	RCNX1171	306_FR_25_10_5	1
reconyx	small	8	C	RH2	C3	306	Kangaroo	RX	25	10	2020	5	51	42	Adult	Female	RCNX1174	306_RX_25_10_5	0
reconyx	small	8	C	RH2	C3	306	Kangaroo	SS	25	10	2020	5	50	26	Adult	Female	RCNX1159	306_SS_25_10_5	1
reconyx	small	8	C	RH2	C3	307	Kangaroo	FR	25	10	2020	5	51	2	Juvenile	Unknown	RCNX1171	307_FR_25_10_5	1
reconyx	small	8	C	RH2	C3	307	Kangaroo	RX	25	10	2020	5	51	42	Juvenile	Unknown	RCNX1174	307_RX_25_10_5	0
reconyx	small	8	C	RH2	C3	307	Kangaroo	SS	25	10	2020	5	50	59	Juvenile	Unknown	RCNX1169	307_SS_25_10_5	1
reconyx	small	8	C	RH2	C3	308	Kangaroo	FR	25	10	2020	13	21	22	Adult	Unknown	RCNX1201	308_FR_25_10_13	1
reconyx	small	8	C	RH2	C3	309	Whiptail	FR	25	10	2020	17	29	6	Adult	Unknown	RCNX1213	309_FR_25_10_17	1
reconyx	small	8	R	RH3	R1	310	Whiptail	FR	13	10	2020	15	52	42	Unknown	Unknown	RCNX0259	310_FR_13_10_15	1
reconyx	small	8	R	RH3	R1	311	Whiptail	FR	13	10	2020	15	54	43	Adult	FWPJ	RCNX0262	311_FR_13_10_15	1
reconyx	small	8	R	RH3	R1	311	Whiptail	SS	13	10	2020	15	54	49	Adult	FWPJ	RCNX0265	311_SS_13_10_15	1
reconyx	small	8	C	RH4	C1	312	Whiptail	FR	13	10	2020	15	50	20	Adult	Unknown	RCNX0268	312_FR_13_10_15	1
reconyx	small	8	R	RH3	R1	312	Whiptail	RX	13	10	2020	15	52	42	Adult	Unknown	RCNX0259	312_RX_13_10_15	0
reconyx	small	8	C	RH4	C1	312	Whiptail	SS	13	10	2020	15	50	24	Adult	Unknown	RCNX0271	312_SS_13_10_15	1
reconyx	small	8	C	RH4	C1	313	Whiptail	FR	13	10	2020	15	50	27	Adult	Unknown	RCNX0274	313_FR_13_10_15	1
reconyx	small	8	C	RH4	C1	313	Whiptail	SS	13	10	2020	15	50	20	Adult	Unknown	RCNX0268	313_SS_13_10_15	1
reconyx	small	8	C	RH4	C1	314	Whiptail	FR	13	10	2020	15	51	41	Adult	Unknown	RCNX0307	314_FR_13_10_15	1
reconyx	small	8	R	RH3	R1	314	Whiptail	RX	13	10	2020	15	52	42	Adult	Unknown	RCNX0259	314_RX_13_10_15	0
reconyx	small	8	C	RH4	C1	314	Whiptail	SS	13	10	2020	15	50	20	Adult	Unknown	RCNX0268	314_SS_13_10_15	1
reconyx	small	8	R	RH3	R1	315	Whiptail	FR	13	10	2020	15	57	40	Adult	FWPJ	RCNX0289	315_FR_13_10_15	1
reconyx	small	8	C	RH4	C1	315	Whiptail	FR	13	10	2020	17	0	24	Adult	FWPJ	RCNX0316	315_FR_13_10_17	1
reconyx	small	8	R	RH7	R2	315	Whiptail	RX	13	10	2020	16	53	20	Adult	FWPJ	RCNX0221	315_RX_13_10_16	0
reconyx	small	8	C	RH4	C1	315	Whiptail	SS	13	10	2020	17	0	48	Adult	FWPJ	RCNX0322	315_SS_13_10_17	1
reconyx	small	8	R	RH7	R2	316	Whiptail	FR	13	10	2020	16	58	50	Adult	Unknown	RCNX0223	316_FR_13_10_16	1
reconyx	small	8	R	RH3	R1	316	Whiptail	SS	13	10	2020	17	0	54	Adult	Unknown	RCNX0295	316_SS_13_10_17	1
reconyx	small	8	C	RH4	C1	317	Whiptail	FR	13	10	2020	17	0	44	Adult	Unknown	RCNX0319	317_FR_13_10_17	1
reconyx	small	8	C	RH4	C1	317	Whiptail	SS	13	10	2020	17	0	24	Adult	Unknown	RCNX0316	317_SS_13_10_17	1
reconyx	small	8	C	RH4	C1	318	Kangaroo	FR	14	10	2020	5	6	30	Adult	Unknown	RCNX0334	318_FR_14_10_5	1
reconyx	small	8	C	RH4	C1	318	Kangaroo	SS	14	10	2020	5	6	33	Adult	Unknown	RCNX0337	318_SS_14_10_5	1
reconyx	small	8	C	RH4	C1	319	Kangaroo	FR	14	10	2020	5	7	13	Adult	Unknown	RCNX0352	319_FR_14_10_5	1
reconyx	small	8	C	RH4	C1	319	Kangaroo	SS	14	10	2020	5	6	30	Adult	Unknown	RCNX0334	319_SS_14_10_5	1
reconyx	small	8	C	RH4	C1	320	Kangaroo	FR	14	10	2020	5	6	33	Adult	Unknown	RCNX0337	320_FR_14_10_5	1
reconyx	small	8	C	RH4	C1	320	Kangaroo	RX	14	10	2020	5	6	30	Adult	Unknown	RCNX0334	320_RX_14_10_5	0
reconyx	small	8	C	RH4	C1	320	Kangaroo	SS	14	10	2020	5	6	38	Adult	Unknown	RCNX0340	320_SS_14_10_5	1
reconyx	small	8	C	RH4	C1	321	Kangaroo	RX	14	10	2020	5	6	59	Adult	Unknown	RCNX0346	321_RX_14_10_5	0
reconyx	small	8	C	RH4	C1	321	Kangaroo	SS	14	10	2020	5	7	2	Adult	Unknown	RCNX0349	321_SS_14_10_5	1
reconyx	small	8	R	RH3	R1	322	Kangaroo	FR	14	10	2020	6	49	31	Adult	FWPJ	RCNX0436	322_FR_14_10_6	1
reconyx	small	8	R	RH3	R1	322	Kangaroo	SS	14	10	2020	6	49	46	Adult	FWPJ	RCNX0442	322_SS_14_10_6	1
reconyx	small	8	R	RH3	R1	323	Kangaroo	FR	14	10	2020	6	49	32	Adult	Unknown	RCNX0438	323_FR_14_10_6	1
reconyx	small	8	R	RH3	R1	323	Kangaroo	SS	14	10	2020	6	49	46	Adult	Unknown	RCNX0442	323_SS_14_10_6	1
reconyx	small	8	C	RH2	C3	324	Whiptail	FR	15	10	2020	4	41	32	Adult	Female	RCNX0346	324_FR_15_10_4	1
reconyx	small	8	C	RH2	C3	324	Whiptail	RX	15	10	2020	4	41	43	Adult	Female	RCNX0351	324_RX_15_10_4	0
reconyx	small	8	C	RH4	C1	325	Whiptail	FR	15	10	2020	4	46	39	Adult	Unknown	RCNX0436	325_FR_15_10_4	1
reconyx	small	8	C	RH4	C1	325	Whiptail	RX	15	10	2020	4	46	17	Adult	Unknown	RCNX0432	325_RX_15_10_4	0
reconyx	small	8	C	RH4	C1	325	Whiptail	SS	15	10	2020	4	46	25	Adult	Unknown	RCNX0433	325_SS_15_10_4	1
reconyx	small	8	C	RH4	C1	326	Whiptail	FR	15	10	2020	4	46	26	Adult	Female	RCNX0435	326_FR_15_10_4	1
reconyx	small	8	C	RH4	C1	326	Whiptail	SS	15	10	2020	4	46	39	Adult	Female	RCNX0436	326_SS_15_10_4	1
reconyx	small	8	R	RH3	R1	327	Whiptail	FR	15	10	2020	4	50	25	Juvenile	Unknown	RCNX0628	327_FR_15_10_4	1
reconyx	small	8	C	RH4	C1	327	Whiptail	SS	15	10	2020	4	51	24	Juvenile	Unknown	RCNX0442	327_SS_15_10_4	1
reconyx	small	8	C	RH4	C1	328	Kangaroo	CC	15	10	2020	5	31	9	Adult	Unknown	RCNX0481	328_CC_15_10_5	1
reconyx	small	8	C	RH4	C1	328	Kangaroo	FR	15	10	2020	5	30	23	Adult	Unknown	RCNX0460	328_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	328	Kangaroo	SS	15	10	2020	5	31	1	Adult	Unknown	RCNX0475	328_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	329	Kangaroo	FR	15	10	2020	5	30	39	Adult	Unknown	RCNX0463	329_FR_15_10_5	1
reconyx	small	8	C	RH4	C1	329	Kangaroo	RX	15	10	2020	5	30	23	Adult	Unknown	RCNX0460	329_RX_15_10_5	0
